date,hour,demand
2021-04-15,20,69.825325
2021-04-15,21,65.801765
2021-04-15,22,62.31362
2021-04-15,23,58.71264
2021-04-16,0,54.53633
2021-04-16,1,51.29158
2021-04-16,2,52.178238
2021-04-16,4,47.627365
2021-04-16,5,47.627365
2021-04-16,6,47.80709
2021-04-16,7,57.534496
2021-04-16,8,63.863422
2021-04-16,9,66.29507
2021-04-16,10,68.930664
2021-04-16,11,75.9001
2021-04-16,12,84.4743
2021-04-16,13,87.009445
2021-04-16,14,85.28244
2021-04-16,15,85.47208
2021-04-16,16,87.180824
2021-04-16,17,87.012054
2021-04-16,18,83.5893
2021-04-16,19,79.26623
2021-04-16,20,71.29575
2021-04-16,21,69.22403
2021-04-16,22,65.31445
2021-04-16,23,61.074547
2021-04-17,0,56.17615
2021-04-17,1,53.692104
2021-04-17,2,54.578762
2021-04-17,3,51.14748
2021-04-17,5,49.164795
2021-04-17,6,49.34452
2021-04-17,7,57.16105
2021-04-17,8,63.67754
2021-04-17,9,71.483635
2021-04-17,10,79.86987
2021-04-17,11,94.08152
2021-04-17,12,105.76479
2021-04-17,13,112.170906
2021-04-17,14,110.4439
2021-04-17,15,111.344826
2021-04-17,16,107.08365
2021-04-17,17,101.2873
2021-04-17,18,96.423935
2021-04-17,19,88.58711
2021-04-17,20,77.32283
2021-04-17,21,73.84291
2021-04-17,22,68.14508
2021-04-17,23,63.012512
2021-04-18,0,57.282524
2021-04-18,1,54.639465
2021-04-18,2,55.397957
2021-04-18,4,47.21693
2021-04-18,6,47.21693
2021-04-18,8,57.901157
2021-04-18,9,65.707275
2021-04-18,10,71.373955
2021-04-18,11,84.823875
2021-04-18,12,95.832436
2021-04-18,13,102.23855
2021-04-18,14,98.82686
2021-04-18,15,101.66529
2021-04-18,16,95.1923
2021-04-18,17,89.2788
2021-04-18,18,84.415436
2021-04-18,19,77.70279
2021-04-18,20,66.90322
2021-04-18,21,63.523277
2021-04-18,22,58.42716
2021-04-18,23,53.412624
2021-04-19,1,50.659615
2021-04-19,3,49.852207
2021-04-19,5,48.241425
2021-04-19,6,49.25998
2021-04-19,7,61.046505
2021-04-19,8,67.783485
2021-04-19,9,71.764725
2021-04-19,10,67.445595
2021-04-19,11,69.19732
2021-04-19,12,72.93678
2021-04-19,13,71.83313
2021-04-19,14,69.86203
2021-04-19,15,69.933075
2021-04-19,16,72.53578
2021-04-19,17,76.45524
2021-04-19,18,77.5843
2021-04-19,19,74.14856
2021-04-19,20,66.98413
2021-04-19,21,61.56527
2021-04-19,22,55.1074
2021-04-19,23,51.636314
2021-04-20,0,53.981724
2021-04-20,1,50.30215
2021-04-20,3,49.71582
2021-04-20,6,48.476654
2021-04-20,7,60.26318
2021-04-20,8,66.5921
2021-04-20,9,69.85268
2021-04-20,10,64.83497
2021-04-20,11,66.430885
2021-04-20,12,69.56255
2021-04-20,13,68.56478
2021-04-20,14,66.837776
2021-04-20,15,66.854095
2021-04-20,16,70.794495
2021-04-20,17,74.94475
2021-04-20,18,76.763756
2021-04-20,19,73.42232
2021-04-20,20,67.25398
2021-04-20,21,62.58307
2021-04-20,22,57.688316
2021-04-20,23,54.627754
2021-04-21,0,53.71107
2021-04-21,1,50.031498
2021-04-21,3,49.445168
2021-04-21,5,47.834385
2021-04-21,6,48.206
2021-04-21,7,59.992527
2021-04-21,8,66.32145
2021-04-21,9,69.58202
2021-04-21,10,64.849365
2021-04-21,11,66.44528
2021-04-21,12,69.57695
2021-04-21,13,68.57918
2021-04-21,14,66.85217
2021-04-21,15,67.14464
2021-04-21,16,71.08504
2021-04-21,17,75.45614
2021-04-21,18,77.27515
2021-04-21,19,74.51636
2021-04-21,20,68.34802
2021-04-21,21,63.677124
2021-04-21,22,60.18901
2021-04-21,23,57.12845
2021-04-22,0,54.286842
2021-04-22,1,50.60727
2021-04-22,5,48.16616
2021-04-22,6,48.345886
2021-04-22,7,60.132412
2021-04-22,8,66.46138
2021-04-22,9,68.89298
2021-04-22,10,66.28616
2021-04-22,11,68.16139
2021-04-22,12,71.85372
2021-04-22,13,72.88086
2021-04-22,14,71.153854
2021-04-22,15,71.44632
2021-04-22,16,73.94524
2021-04-22,17,77.94121
2021-04-22,18,78.75245
2021-04-22,19,75.99366
2021-04-22,20,69.825325
2021-04-22,21,65.801765
2021-04-22,22,62.31362
2021-04-22,23,58.71264
2021-04-23,0,54.53633
2021-04-23,1,51.29158
2021-04-23,2,52.178238
2021-04-23,3,49.61005
2021-04-23,4,47.627365
2021-04-23,6,47.80709
2021-04-23,7,57.534496
2021-04-23,8,63.863422
2021-04-23,9,66.29507
2021-04-23,10,68.930664
2021-04-23,11,75.9001
2021-04-23,12,84.4743
2021-04-23,13,87.009445
2021-04-23,14,85.28244
2021-04-23,15,85.47208
2021-04-23,16,87.180824
2021-04-23,17,87.012054
2021-04-23,18,83.5893
2021-04-23,19,79.26623
2021-04-23,20,71.29575
2021-04-23,21,69.22403
2021-04-23,22,65.31445
2021-04-23,23,61.074547
2021-04-24,0,56.17615
2021-04-24,1,53.692104
2021-04-24,2,54.578762
2021-04-24,3,51.14748
2021-04-24,5,49.164795
2021-04-24,7,57.16105
2021-04-24,8,63.67754
2021-04-24,9,71.483635
2021-04-24,10,79.86987
2021-04-24,11,94.08152
2021-04-24,12,105.76479
2021-04-24,13,112.170906
2021-04-24,14,110.4439
2021-04-24,15,111.344826
2021-04-24,16,107.08365
2021-04-24,17,101.2873
2021-04-24,18,96.423935
2021-04-24,19,88.58711
2021-04-24,20,77.32283
2021-04-24,21,73.84291
2021-04-24,22,68.14508
2021-04-24,23,63.012512
2021-04-25,0,57.282524
2021-04-25,1,54.639465
2021-04-25,2,55.397957
2021-04-25,6,47.21693
2021-04-25,7,52.561802
2021-04-25,8,57.901157
2021-04-25,9,65.707275
2021-04-25,10,71.373955
2021-04-25,11,84.823875
2021-04-25,12,95.832436
2021-04-25,13,102.23855
2021-04-25,14,98.82686
2021-04-25,15,101.66529
2021-04-25,16,95.1923
2021-04-25,17,89.2788
2021-04-25,18,84.415436
2021-04-25,19,77.70279
2021-04-25,20,66.90322
2021-04-25,21,63.523277
2021-04-25,22,58.42716
2021-04-26,0,60.240437
2021-04-26,1,50.659615
2021-04-26,2,50.566704
2021-04-26,4,48.241425
2021-04-26,5,48.241425
2021-04-26,6,49.25998
2021-04-26,7,61.046505
2021-04-26,8,67.783485
2021-04-26,9,71.764725
2021-04-26,10,67.445595
2021-04-26,11,69.19732
2021-04-26,12,72.93678
2021-04-26,13,71.83313
2021-04-26,14,69.86203
2021-04-26,15,69.933075
2021-04-26,16,72.53578
2021-04-26,17,76.45524
2021-04-26,18,77.5843
2021-04-26,19,74.14856
2021-04-26,20,66.98413
2021-04-26,21,61.56527
2021-04-26,22,55.1074
2021-04-27,0,53.981724
2021-04-27,5,48.105038
2021-04-27,6,48.476654
2021-04-27,7,60.26318
2021-04-27,8,66.5921
2021-04-27,9,69.85268
2021-04-27,10,64.83497
2021-04-27,11,66.430885
2021-04-27,12,69.56255
2021-04-27,13,68.56478
2021-04-27,14,66.837776
2021-04-27,15,66.854095
2021-04-27,16,70.794495
2021-04-27,17,74.94475
2021-04-27,18,76.763756
2021-04-27,19,73.42232
2021-04-27,20,67.25398
2021-04-27,21,62.58307
2021-04-27,22,57.688316
2021-04-27,23,54.627754
2021-04-28,0,53.71107
2021-04-28,3,49.445168
2021-04-28,4,47.834385
2021-04-28,5,47.834385
2021-04-28,6,48.206
2021-04-28,7,59.992527
2021-04-28,8,66.32145
2021-04-28,9,69.58202
2021-04-28,10,64.849365
2021-04-28,11,66.44528
2021-04-28,12,69.57695
2021-04-28,13,68.57918
2021-04-28,14,66.85217
2021-04-28,15,67.14464
2021-04-28,16,71.08504
2021-04-28,17,75.45614
2021-04-28,18,77.27515
2021-04-28,19,74.51636
2021-04-28,20,68.34802
2021-04-28,21,63.677124
2021-04-28,22,60.18901
2021-04-28,23,57.12845
2021-04-29,2,50.735435
2021-04-29,6,48.345886
2021-04-29,7,60.132412
2021-04-29,8,66.46138
2021-04-29,9,68.89298
2021-04-29,10,66.28616
2021-04-29,11,68.16139
2021-04-29,12,71.85372
2021-04-29,13,72.88086
2021-04-29,14,71.153854
2021-04-29,15,71.44632
2021-04-29,16,73.94524
2021-04-29,17,77.94121
2021-04-29,18,78.75245
2021-04-29,19,75.99366
2021-04-29,20,69.825325
2021-04-29,21,65.801765
2021-04-29,22,62.31362
2021-04-29,23,58.71264
2021-04-30,0,54.53633
2021-04-30,1,51.29158
2021-04-30,2,52.178238
2021-04-30,4,47.627365
2021-04-30,5,47.627365
2021-04-30,6,47.80709
2021-04-30,7,57.534496
2021-04-30,8,63.863422
2021-04-30,9,66.29507
2021-04-30,10,68.930664
2021-04-30,11,75.9001
2021-04-30,12,84.4743
2021-04-30,13,87.009445
2021-04-30,14,85.28244
2021-04-30,15,85.47208
2021-04-30,16,87.180824
2021-04-30,17,87.012054
2021-04-30,18,83.5893
2021-04-30,19,79.26623
2021-04-30,20,71.29575
2021-04-30,21,69.22403
2021-04-30,22,65.31445
2021-04-30,23,61.074547
2021-05-01,0,60.598278
2021-05-01,1,58.55208
2021-05-01,2,59.438736
2021-05-01,3,56.344593
2021-05-01,6,54.726982
2021-05-01,7,63.134846
2021-05-01,8,70.30271
2021-05-01,9,78.581924
2021-05-01,10,90.81164
2021-05-01,11,105.023285
2021-05-01,12,116.70656
2021-05-01,13,123.11267
2021-05-01,14,124.03829
2021-05-01,15,124.93922
2021-05-01,16,120.67804
2021-05-01,17,113.88146
2021-05-01,18,106.577034
2021-05-01,19,95.3284
2021-05-01,20,84.32065
2021-05-01,21,84.330444
2021-05-01,22,78.27368
2021-05-01,23,73.14109
2021-05-02,0,63.600574
2021-05-02,1,61.554375
2021-05-02,2,62.312866
2021-05-02,3,58.006348
2021-05-02,4,54.468975
2021-05-02,5,54.468975
2021-05-02,6,54.468975
2021-05-02,7,60.40518
2021-05-02,8,66.226555
2021-05-02,9,74.50578
2021-05-02,10,84.01594
2021-05-02,11,97.46586
2021-05-02,12,108.47442
2021-05-02,13,114.88053
2021-05-02,14,114.12147
2021-05-02,15,116.9599
2021-05-02,16,110.48691
2021-05-02,17,103.69033
2021-05-02,18,96.3859
2021-05-02,19,86.05776
2021-05-02,20,75.514725
2021-05-02,21,75.62449
2021-05-02,22,70.16947
2021-05-02,23,65.15493
2021-05-03,0,58.908436
2021-05-03,1,49.765465
2021-05-03,2,49.672554
2021-05-03,3,49.295197
2021-05-03,5,47.869762
2021-05-03,6,48.888317
2021-05-03,7,61.266174
2021-05-03,8,68.65451
2021-05-03,9,73.10889
2021-05-03,10,72.99095
2021-05-03,11,74.742676
2021-05-03,12,78.48214
2021-05-03,13,77.37849
2021-05-03,14,78.06001
2021-05-03,15,77.79582
2021-05-03,16,79.193565
2021-05-03,17,81.389854
2021-05-03,18,80.705215
2021-05-03,19,73.857666
2021-05-03,20,66.94977
2021-05-03,21,65.02063
2021-05-03,23,54.73273
2021-05-04,1,49.07276
2021-05-04,5,47.398136
2021-05-04,6,47.769753
2021-05-04,7,60.14761
2021-05-04,8,67.12791
2021-05-04,9,70.8616
2021-05-04,10,70.04509
2021-05-04,11,71.64101
2021-05-04,12,74.772675
2021-05-04,13,73.7749
2021-05-04,14,74.70052
2021-05-04,15,74.71684
2021-05-04,16,78.00253
2021-05-04,17,80.42962
2021-05-04,18,80.43493
2021-05-04,19,73.68168
2021-05-04,20,67.769875
2021-05-04,21,66.58869
2021-05-04,22,61.334988
2021-05-04,23,58.274426
2021-05-05,0,52.04383
2021-05-05,1,48.80211
2021-05-05,5,47.127483
2021-05-05,6,47.4991
2021-05-05,7,59.876957
2021-05-05,8,66.857254
2021-05-05,9,70.59095
2021-05-05,10,70.05949
2021-05-05,11,71.6554
2021-05-05,12,74.78707
2021-05-05,13,73.7893
2021-05-05,14,74.71492
2021-05-05,15,75.007385
2021-05-05,16,78.293076
2021-05-05,17,80.94101
2021-05-05,18,80.94632
2021-05-05,19,74.77572
2021-05-05,20,68.863914
2021-05-05,21,67.68273
2021-05-05,22,63.835686
2021-05-05,23,60.775124
2021-05-06,0,52.619602
2021-05-06,2,49.506046
2021-05-06,5,47.45926
2021-05-06,6,47.638985
2021-05-06,7,60.01684
2021-05-06,8,66.99717
2021-05-06,9,69.90191
2021-05-06,10,71.496284
2021-05-06,11,73.37151
2021-05-06,12,77.06384
2021-05-06,13,78.09098
2021-05-06,14,79.0166
2021-05-06,15,79.30907
2021-05-06,16,81.153275
2021-05-06,17,83.42608
2021-05-06,18,82.42362
2021-05-06,19,76.25302
2021-05-06,20,70.34122
2021-05-06,21,69.80736
2021-05-06,22,65.960304
2021-05-06,23,62.35931
2021-05-07,0,56.179386
2021-05-07,1,53.372486
2021-05-07,2,54.259144
2021-05-07,3,52.028095
2021-05-07,5,50.23076
2021-05-07,6,50.410484
2021-05-07,7,60.72922
2021-05-07,8,67.70954
2021-05-07,9,70.61428
2021-05-07,10,77.45107
2021-05-07,11,84.42051
2021-05-07,12,92.994705
2021-05-07,13,95.529854
2021-05-07,14,96.455475
2021-05-07,15,96.64511
2021-05-07,16,97.69915
2021-05-07,17,95.80721
2021-05-07,18,90.57076
2021-05-07,19,82.83588
2021-05-07,20,75.12193
2021-05-07,21,76.539925
2021-05-07,22,72.271416
2021-05-07,23,68.03154
2021-05-08,0,60.598278
2021-05-08,1,58.55208
2021-05-08,2,59.438736
2021-05-08,3,56.344593
2021-05-08,4,54.547256
2021-05-08,5,54.547256
2021-05-08,6,54.726982
2021-05-08,7,63.134846
2021-05-08,8,70.30271
2021-05-08,9,78.581924
2021-05-08,10,90.81164
2021-05-08,11,105.023285
2021-05-08,12,116.70656
2021-05-08,13,123.11267
2021-05-08,14,124.03829
2021-05-08,15,124.93922
2021-05-08,16,120.67804
2021-05-08,17,113.88146
2021-05-08,18,106.577034
2021-05-08,19,95.3284
2021-05-08,20,84.32065
2021-05-08,21,84.330444
2021-05-08,22,78.27368
2021-05-08,23,73.14109
2021-05-09,0,63.600574
2021-05-09,1,61.554375
2021-05-09,2,62.312866
2021-05-09,3,58.006348
2021-05-09,6,54.468975
2021-05-09,8,66.226555
2021-05-09,9,74.50578
2021-05-09,10,84.01594
2021-05-09,11,97.46586
2021-05-09,12,108.47442
2021-05-09,13,114.88053
2021-05-09,14,114.12147
2021-05-09,15,116.9599
2021-05-09,16,110.48691
2021-05-09,17,103.69033
2021-05-09,18,96.3859
2021-05-09,19,86.05776
2021-05-09,20,75.514725
2021-05-09,21,75.62449
2021-05-09,22,70.16947
2021-05-09,23,65.15493
2021-05-10,0,58.908436
2021-05-10,1,49.765465
2021-05-10,5,47.869762
2021-05-10,6,48.888317
2021-05-10,7,61.266174
2021-05-10,8,68.65451
2021-05-10,9,73.10889
2021-05-10,10,72.99095
2021-05-10,11,74.742676
2021-05-10,12,78.48214
2021-05-10,13,77.37849
2021-05-10,14,78.06001
2021-05-10,15,77.79582
2021-05-10,16,79.193565
2021-05-10,17,81.389854
2021-05-10,18,80.705215
2021-05-10,19,73.857666
2021-05-10,20,66.94977
2021-05-10,21,65.02063
2021-05-10,22,58.20381
2021-05-10,23,54.73273
2021-05-11,0,52.314484
2021-05-11,2,49.200928
2021-05-11,3,48.82357
2021-05-11,5,47.398136
2021-05-11,6,47.769753
2021-05-11,7,60.14761
2021-05-11,8,67.12791
2021-05-11,9,70.8616
2021-05-11,10,70.04509
2021-05-11,11,71.64101
2021-05-11,12,74.772675
2021-05-11,13,73.7749
2021-05-11,14,74.70052
2021-05-11,15,74.71684
2021-05-11,16,78.00253
2021-05-11,17,80.42962
2021-05-11,18,80.43493
2021-05-11,19,73.68168
2021-05-11,20,67.769875
2021-05-11,21,66.58869
2021-05-11,22,61.334988
2021-05-11,23,58.274426
2021-05-12,0,52.04383
2021-05-12,5,47.127483
2021-05-12,6,47.4991
2021-05-12,7,59.876957
2021-05-12,8,66.857254
2021-05-12,9,70.59095
2021-05-12,10,70.05949
2021-05-12,11,71.6554
2021-05-12,12,74.78707
2021-05-12,13,73.7893
2021-05-12,14,74.71492
2021-05-12,15,75.007385
2021-05-12,16,78.293076
2021-05-12,17,80.94101
2021-05-12,18,80.94632
2021-05-12,19,74.77572
2021-05-12,20,68.863914
2021-05-12,21,67.68273
2021-05-12,22,63.835686
2021-05-12,23,60.775124
2021-05-13,0,52.619602
2021-05-13,1,49.37788
2021-05-13,5,47.45926
2021-05-13,6,47.638985
2021-05-13,7,60.01684
2021-05-13,8,66.99717
2021-05-13,9,69.90191
2021-05-13,10,71.496284
2021-05-13,11,73.37151
2021-05-13,12,77.06384
2021-05-13,13,78.09098
2021-05-13,14,79.0166
2021-05-13,15,79.30907
2021-05-13,16,81.153275
2021-05-13,17,83.42608
2021-05-13,18,82.42362
2021-05-13,19,76.25302
2021-05-13,20,70.34122
2021-05-13,21,69.80736
2021-05-13,22,65.960304
2021-05-13,23,62.35931
2021-05-14,0,56.179386
2021-05-14,1,53.372486
2021-05-14,2,54.259144
2021-05-14,3,52.028095
2021-05-14,5,50.23076
2021-05-14,6,50.410484
2021-05-14,7,60.72922
2021-05-14,8,67.70954
2021-05-14,9,70.61428
2021-05-14,10,77.45107
2021-05-14,11,84.42051
2021-05-14,12,92.994705
2021-05-14,13,95.529854
2021-05-14,14,96.455475
2021-05-14,15,96.64511
2021-05-14,16,97.69915
2021-05-14,17,95.80721
2021-05-14,18,90.57076
2021-05-14,19,82.83588
2021-05-14,20,75.12193
2021-05-14,21,76.539925
2021-05-14,22,72.271416
2021-05-14,23,68.03154
2021-05-15,0,60.598278
2021-05-15,1,58.55208
2021-05-15,2,59.438736
2021-05-15,5,54.547256
2021-05-15,7,63.134846
2021-05-15,8,70.30271
2021-05-15,9,78.581924
2021-05-15,10,90.81164
2021-05-15,11,105.023285
2021-05-15,12,116.70656
2021-05-15,13,123.11267
2021-05-15,14,124.03829
2021-05-15,15,124.93922
2021-05-15,16,120.67804
2021-05-15,17,113.88146
2021-05-15,18,106.577034
2021-05-15,19,95.3284
2021-05-15,20,84.32065
2021-05-15,21,84.330444
2021-05-15,22,78.27368
2021-05-15,23,73.14109
2021-05-16,0,63.600574
2021-05-16,1,61.554375
2021-05-16,2,62.312866
2021-05-16,3,58.006348
2021-05-16,4,54.468975
2021-05-16,6,54.468975
2021-05-16,7,60.40518
2021-05-16,8,66.226555
2021-05-16,9,74.50578
2021-05-16,10,84.01594
2021-05-16,11,97.46586
2021-05-16,12,108.47442
2021-05-16,13,114.88053
2021-05-16,14,114.12147
2021-05-16,15,116.9599
2021-05-16,16,110.48691
2021-05-16,17,103.69033
2021-05-16,18,96.3859
2021-05-16,19,86.05776
2021-05-16,20,75.514725
2021-05-16,21,75.62449
2021-05-16,22,70.16947
2021-05-16,23,65.15493
2021-05-17,4,47.869762
2021-05-17,5,47.869762
2021-05-17,6,48.888317
2021-05-17,7,61.266174
2021-05-17,8,68.65451
2021-05-17,9,73.10889
2021-05-17,10,72.99095
2021-05-17,11,74.742676
2021-05-17,12,78.48214
2021-05-17,13,77.37849
2021-05-17,14,78.06001
2021-05-17,15,77.79582
2021-05-17,16,79.193565
2021-05-17,17,81.389854
2021-05-17,18,80.705215
2021-05-17,19,73.857666
2021-05-17,20,66.94977
2021-05-17,21,65.02063
2021-05-17,22,58.20381
2021-05-17,23,54.73273
2021-05-18,0,52.314484
2021-05-18,1,49.07276
2021-05-18,2,49.200928
2021-05-18,5,47.398136
2021-05-18,6,47.769753
2021-05-18,7,60.14761
2021-05-18,8,67.12791
2021-05-18,9,70.8616
2021-05-18,10,70.04509
2021-05-18,11,71.64101
2021-05-18,12,74.772675
2021-05-18,13,73.7749
2021-05-18,14,74.70052
2021-05-18,15,74.71684
2021-05-18,16,78.00253
2021-05-18,17,80.42962
2021-05-18,18,80.43493
2021-05-18,19,73.68168
2021-05-18,20,67.769875
2021-05-18,21,66.58869
2021-05-18,22,61.334988
2021-05-18,23,58.274426
2021-05-19,0,52.04383
2021-05-19,5,47.127483
2021-05-19,6,47.4991
2021-05-19,7,59.876957
2021-05-19,8,66.857254
2021-05-19,9,70.59095
2021-05-19,10,70.05949
2021-05-19,11,71.6554
2021-05-19,12,74.78707
2021-05-19,13,73.7893
2021-05-19,14,74.71492
2021-05-19,15,75.007385
2021-05-19,16,78.293076
2021-05-19,17,80.94101
2021-05-19,18,80.94632
2021-05-19,19,74.77572
2021-05-19,20,68.863914
2021-05-19,21,67.68273
2021-05-19,22,63.835686
2021-05-19,23,60.775124
2021-05-20,0,52.619602
2021-05-20,1,49.37788
2021-05-20,3,48.884693
2021-05-20,5,47.45926
2021-05-20,6,47.638985
2021-05-20,7,60.01684
2021-05-20,8,66.99717
2021-05-20,9,69.90191
2021-05-20,10,71.496284
2021-05-20,11,73.37151
2021-05-20,12,77.06384
2021-05-20,13,78.09098
2021-05-20,14,79.0166
2021-05-20,15,79.30907
2021-05-20,16,81.153275
2021-05-20,17,83.42608
2021-05-20,18,82.42362
2021-05-20,19,76.25302
2021-05-20,20,70.34122
2021-05-20,21,69.80736
2021-05-20,22,65.960304
2021-05-20,23,62.35931
2021-05-21,0,56.179386
2021-05-21,1,53.372486
2021-05-21,2,54.259144
2021-05-21,5,50.23076
2021-05-21,6,50.410484
2021-05-21,7,60.72922
2021-05-21,8,67.70954
2021-05-21,9,70.61428
2021-05-21,10,77.45107
2021-05-21,11,84.42051
2021-05-21,12,92.994705
2021-05-21,13,95.529854
2021-05-21,14,96.455475
2021-05-21,15,96.64511
2021-05-21,16,97.69915
2021-05-21,17,95.80721
2021-05-21,18,90.57076
2021-05-21,19,82.83588
2021-05-21,20,75.12193
2021-05-21,21,76.539925
2021-05-21,22,72.271416
2021-05-21,23,68.03154
2021-05-22,0,60.598278
2021-05-22,1,58.55208
2021-05-22,2,59.438736
2021-05-22,4,54.547256
2021-05-22,5,54.547256
2021-05-22,6,54.726982
2021-05-22,7,63.134846
2021-05-22,8,70.30271
2021-05-22,9,78.581924
2021-05-22,10,90.81164
2021-05-22,11,105.023285
2021-05-22,12,116.70656
2021-05-22,13,123.11267
2021-05-22,14,124.03829
2021-05-22,15,124.93922
2021-05-22,16,120.67804
2021-05-22,17,113.88146
2021-05-22,18,106.577034
2021-05-22,19,95.3284
2021-05-22,20,84.32065
2021-05-22,21,84.330444
2021-05-22,22,78.27368
2021-05-22,23,73.14109
2021-05-23,0,63.600574
2021-05-23,1,61.554375
2021-05-23,2,62.312866
2021-05-23,3,58.006348
2021-05-23,5,54.468975
2021-05-23,6,54.468975
2021-05-23,7,60.40518
2021-05-23,8,66.226555
2021-05-23,9,74.50578
2021-05-23,10,84.01594
2021-05-23,11,97.46586
2021-05-23,12,108.47442
2021-05-23,13,114.88053
2021-05-23,14,114.12147
2021-05-23,15,116.9599
2021-05-23,16,110.48691
2021-05-23,17,103.69033
2021-05-23,18,96.3859
2021-05-23,19,86.05776
2021-05-23,20,75.514725
2021-05-23,21,75.62449
2021-05-23,22,70.16947
2021-05-23,23,65.15493
2021-05-24,0,58.908436
2021-05-24,1,49.765465
2021-05-24,3,49.295197
2021-05-24,4,47.869762
2021-05-24,5,47.869762
2021-05-24,6,48.888317
2021-05-24,8,68.65451
2021-05-24,9,73.10889
2021-05-24,10,72.99095
2021-05-24,11,74.742676
2021-05-24,12,78.48214
2021-05-24,13,77.37849
2021-05-24,14,78.06001
2021-05-24,15,77.79582
2021-05-24,16,79.193565
2021-05-24,17,81.389854
2021-05-24,18,80.705215
2021-05-24,19,73.857666
2021-05-24,20,66.94977
2021-05-24,21,65.02063
2021-05-24,22,58.20381
2021-05-24,23,54.73273
2021-05-25,0,52.314484
2021-05-25,5,47.398136
2021-05-25,6,47.769753
2021-05-25,7,60.14761
2021-05-25,8,67.12791
2021-05-25,9,70.8616
2021-05-25,10,70.04509
2021-05-25,11,71.64101
2021-05-25,12,74.772675
2021-05-25,13,73.7749
2021-05-25,14,74.70052
2021-05-25,15,74.71684
2021-05-25,16,78.00253
2021-05-25,17,80.42962
2021-05-25,18,80.43493
2021-05-25,19,73.68168
2021-05-25,20,67.769875
2021-05-25,21,66.58869
2021-05-25,22,61.334988
2021-05-25,23,58.274426
2021-05-26,0,52.04383
2021-05-26,1,48.80211
2021-05-26,5,47.127483
2021-05-26,6,47.4991
2021-05-26,7,59.876957
2021-05-26,8,66.857254
2021-05-26,9,70.59095
2021-05-26,10,70.05949
2021-05-26,11,71.6554
2021-05-26,12,74.78707
2021-05-26,13,73.7893
2021-05-26,14,74.71492
2021-05-26,15,75.007385
2021-05-26,16,78.293076
2021-05-26,17,80.94101
2021-05-26,18,80.94632
2021-05-26,19,74.77572
2021-05-26,20,68.863914
2021-05-26,21,67.68273
2021-05-26,22,63.835686
2021-05-26,23,60.775124
2021-05-27,0,52.619602
2021-05-27,1,49.37788
2021-05-27,3,48.884693
2021-05-27,5,47.45926
2021-05-27,6,47.638985
2021-05-27,7,60.01684
2021-05-27,8,66.99717
2021-05-27,9,69.90191
2021-05-27,10,71.496284
2021-05-27,11,73.37151
2021-05-27,12,77.06384
2021-05-27,13,78.09098
2021-05-27,14,79.0166
2021-05-27,15,79.30907
2021-05-27,16,81.153275
2021-05-27,17,83.42608
2021-05-27,18,82.42362
2021-05-27,19,76.25302
2021-05-27,20,70.34122
2021-05-27,21,69.80736
2021-05-27,22,65.960304
2021-05-27,23,62.35931
2021-05-28,0,56.179386
2021-05-28,1,53.372486
2021-05-28,2,54.259144
2021-05-28,3,52.028095
2021-05-28,5,50.23076
2021-05-28,6,50.410484
2021-05-28,7,60.72922
2021-05-28,8,67.70954
2021-05-28,9,70.61428
2021-05-28,10,77.45107
2021-05-28,11,84.42051
2021-05-28,12,92.994705
2021-05-28,13,95.529854
2021-05-28,14,96.455475
2021-05-28,15,96.64511
2021-05-28,16,97.69915
2021-05-28,17,95.80721
2021-05-28,18,90.57076
2021-05-28,19,82.83588
2021-05-28,20,75.12193
2021-05-28,21,76.539925
2021-05-28,22,72.271416
2021-05-28,23,68.03154
2021-05-29,0,60.598278
2021-05-29,1,58.55208
2021-05-29,2,59.438736
2021-05-29,3,56.344593
2021-05-29,5,54.547256
2021-05-29,6,54.726982
2021-05-29,7,63.134846
2021-05-29,8,70.30271
2021-05-29,9,78.581924
2021-05-29,10,90.81164
2021-05-29,11,105.023285
2021-05-29,12,116.70656
2021-05-29,13,123.11267
2021-05-29,14,124.03829
2021-05-29,15,124.93922
2021-05-29,16,120.67804
2021-05-29,17,113.88146
2021-05-29,18,106.577034
2021-05-29,19,95.3284
2021-05-29,20,84.32065
2021-05-29,21,84.330444
2021-05-29,22,78.27368
2021-05-29,23,73.14109
2021-05-30,0,63.600574
2021-05-30,1,61.554375
2021-05-30,2,62.312866
2021-05-30,3,58.006348
2021-05-30,4,54.468975
2021-05-30,6,54.468975
2021-05-30,7,60.40518
2021-05-30,8,66.226555
2021-05-30,9,74.50578
2021-05-30,10,84.01594
2021-05-30,11,97.46586
2021-05-30,12,108.47442
2021-05-30,13,114.88053
2021-05-30,14,114.12147
2021-05-30,15,116.9599
2021-05-30,16,110.48691
2021-05-30,17,103.69033
2021-05-30,18,96.3859
2021-05-30,19,86.05776
2021-05-30,20,75.514725
2021-05-30,21,75.62449
2021-05-30,22,70.16947
2021-05-30,23,65.15493
2021-05-31,0,58.908436
2021-05-31,1,49.765465
2021-05-31,2,49.672554
2021-05-31,5,47.869762
2021-05-31,6,48.888317
2021-05-31,7,61.266174
2021-05-31,8,68.65451
2021-05-31,9,73.10889
2021-05-31,10,72.99095
2021-05-31,11,74.742676
2021-05-31,12,78.48214
2021-05-31,13,77.37849
2021-05-31,14,78.06001
2021-05-31,15,77.79582
2021-05-31,16,79.193565
2021-05-31,17,81.389854
2021-05-31,18,80.705215
